dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
110,7227,FBgn0014987,l(2)46Dc,E,,flybase
110,7227,FBgn0014988,l(2)46Dd,E,,flybase
110,7227,FBgn0014989,l(2)46De,E,,flybase
110,7227,FBgn0014990,l(2)46Df,E,,flybase
110,7227,FBgn0014991,l(2)46Dg,E,,flybase
110,7227,FBgn0014992,l(2)47Aa,E,,flybase
110,7227,FBgn0014993,l(3)90DEa,E,,flybase
110,7227,FBgn0014995,osk::Dvir\osk,E,,flybase
110,7227,FBgn0014997,snRNA:U1:21D::snRNA:U1:82Ea,E,,flybase
110,7227,FBgn0015000,betaggt-I,C,,flybase
110,7227,FBgn0015001,iotaTry,NE,,flybase
110,7227,FBgn0015008,Actn3,C,,flybase
110,7227,FBgn0015010,Ag5r,NE,,flybase
110,7227,FBgn0015011,AhcyL2,NE,,flybase
110,7227,FBgn0015019,CCT3,C,,flybase
110,7227,FBgn0015024,CkIalpha,C,,flybase
110,7227,FBgn0015025,CkIIalpha-i1,NE,,flybase
110,7227,FBgn0015031,cype,C,,flybase
110,7227,FBgn0015032,Cyp4c3,NE,,flybase
110,7227,FBgn0015033,Cyp4d8,NE,,flybase
110,7227,FBgn0015034,Cyp4e1,NE,,flybase
110,7227,FBgn0015035,Cyp4e3,NE,,flybase
110,7227,FBgn0015036,Cyp4ae1,NE,,flybase
110,7227,FBgn0015037,Cyp4p1,C,,flybase
110,7227,FBgn0015038,Cyp9b1,NE,,flybase
110,7227,FBgn0015075,Ddx1,C,,flybase
110,7227,FBgn0015218,eIF4E1,C,,flybase
110,7227,FBgn0015221,Fer2LCH,C,,flybase
110,7227,FBgn0015222,Fer1HCH,C,,flybase
110,7227,FBgn0015229,glec,C,,flybase
110,7227,FBgn0015230,Glut3,NE,,flybase
110,7227,FBgn0015231,God60D,E,,flybase
110,7227,FBgn0015239,Hr78,C,,flybase
110,7227,FBgn0015240,Hr96,C,,flybase
110,7227,FBgn0015245,Hsp60A,E,,flybase
110,7227,FBgn0015247,Diap2,C,,flybase
110,7227,FBgn0015250,Ecol\lexA,NE,,flybase
110,7227,FBgn0015252,M(1)15DEF,E,,flybase
110,7227,FBgn0015268,Nap1,C,,flybase
110,7227,FBgn0015269,Nf1,NE,,flybase
110,7227,FBgn0015270,Orc2,C,,flybase
110,7227,FBgn0015271,Orc5,C,,flybase
110,7227,FBgn0015273,Mmus\Prkaca,C,,flybase
110,7227,FBgn0015277,Pi3K59F,C,,flybase
110,7227,FBgn0015278,Pi3K68D,NE,,flybase
110,7227,FBgn0015279,Pi3K92E,C,,flybase
110,7227,FBgn0015282,Rpt2,E,,flybase
110,7227,FBgn0015283,Rpn10,C,,flybase
110,7227,FBgn0015286,Rala,C,,flybase
110,7227,FBgn0015288,RpL22,E,,flybase
110,7227,FBgn0015295,Shark,C,,flybase
110,7227,FBgn0015296,Shc,C,,flybase
110,7227,FBgn0015299,Ssb-c31a,NE,,flybase
110,7227,FBgn0015300,Ssl,C,,flybase
110,7227,FBgn0015316,Try29F,NE,,flybase
110,7227,FBgn0015320,Ubc2,C,,flybase
110,7227,FBgn0015321,Ubc4,NE,,flybase
110,7227,FBgn0015331,abs,E,,flybase
110,7227,FBgn0015336,CG15865,NE,,flybase
110,7227,FBgn0015338,CG5861,NE,,flybase
110,7227,FBgn0015351,CG14906,NE,,flybase
110,7227,FBgn0015359,CG2034,NE,,flybase
110,7227,FBgn0015360,oxt,C,,flybase
110,7227,FBgn0015371,chn,C,,flybase
110,7227,FBgn0015372,RabX1,C,,flybase
110,7227,FBgn0015375,cub,E,,flybase
110,7227,FBgn0015376,cutlet,C,,flybase
110,7227,FBgn0015379,dod,C,,flybase
110,7227,FBgn0015380,drl,C,,flybase
110,7227,FBgn0015381,dsf,C,,flybase
110,7227,FBgn0015386,en::ftz,C,,flybase
110,7227,FBgn0015391,glu,C,,flybase
110,7227,FBgn0015394,Hsap\MAPT,C,,flybase
110,7227,FBgn0015396,jumu,C,,flybase
110,7227,FBgn0015399,kek1,C,,flybase
110,7227,FBgn0015400,kek2,C,,flybase
110,7227,FBgn0015402,ksr,C,,flybase
110,7227,FBgn0015403,l(1)10Bp,E,,flybase
110,7227,FBgn0015404,l(1)11BEa,E,,flybase
110,7227,FBgn0015405,l(1)11Fc,E,,flybase
110,7227,FBgn0015406,l(1)12Ba,E,,flybase
110,7227,FBgn0015408,l(1)12Bc,E,,flybase
110,7227,FBgn0015409,l(1)12Ca,E,,flybase
110,7227,FBgn0015410,l(1)14ABa,E,,flybase
110,7227,FBgn0015411,l(1)14ABb,E,,flybase
110,7227,FBgn0015412,l(1)14BCa,E,,flybase
110,7227,FBgn0015413,l(1)14Db,E,,flybase
110,7227,FBgn0015414,l(1)15ACa,E,,flybase
110,7227,FBgn0015415,l(1)15DFa,E,,flybase
110,7227,FBgn0015416,l(1)15DFb,E,,flybase
110,7227,FBgn0015417,l(1)16ACa,E,,flybase
110,7227,FBgn0015418,l(1)16ACb,E,,flybase
110,7227,FBgn0015419,l(1)16Ca,E,,flybase
110,7227,FBgn0015420,l(1)16Cb,E,,flybase
110,7227,FBgn0015421,l(1)17Ag,E,,flybase
110,7227,FBgn0015422,l(1)17Da,E,,flybase
110,7227,FBgn0015423,l(1)18DEd,E,,flybase
110,7227,FBgn0015424,l(1)1CDa,E,,flybase
110,7227,FBgn0015425,l(1)1CDb,E,,flybase
110,7227,FBgn0015426,l(1)1CDc,E,,flybase
110,7227,FBgn0015427,l(1)1Fg,E,,flybase
110,7227,FBgn0015428,l(1)1Fh,E,,flybase
110,7227,FBgn0015429,l(1)2BCa,E,,flybase
110,7227,FBgn0015430,l(1)2BCb,E,,flybase
110,7227,FBgn0015432,l(1)4ACa,E,,flybase
110,7227,FBgn0015433,l(1)4Ca,E,,flybase
110,7227,FBgn0015434,l(1)4Da,E,,flybase
110,7227,FBgn0015435,l(1)5ACa,E,,flybase
110,7227,FBgn0015436,l(1)5ACb,E,,flybase
110,7227,FBgn0015437,l(1)5AEa,E,,flybase
110,7227,FBgn0015438,l(1)5Aa,E,,flybase
110,7227,FBgn0015439,l(1)5DEa,E,,flybase
110,7227,FBgn0015440,l(1)5Da,E,,flybase
110,7227,FBgn0015441,l(1)6DEa,E,,flybase
110,7227,FBgn0015442,l(1)7Ci,E,,flybase
110,7227,FBgn0015443,l(1)7DEa,E,,flybase
110,7227,FBgn0015444,l(1)7Da,E,,flybase
110,7227,FBgn0015445,l(1)7Do,E,,flybase
110,7227,FBgn0015446,l(1)7Fg,E,,flybase
110,7227,FBgn0015447,l(1)8Ae,E,,flybase
110,7227,FBgn0015448,l(1)9BDa,E,,flybase
110,7227,FBgn0015449,l(1)9Fi,E,,flybase
110,7227,FBgn0015450,l(1)9Fj,E,,flybase
110,7227,FBgn0015451,l(1)9Fk,E,,flybase
110,7227,FBgn0015452,l(1)9Fl,E,,flybase
110,7227,FBgn0015453,l(1)HM32,E,,flybase
110,7227,FBgn0015454,l(2)24CDa,E,,flybase
110,7227,FBgn0015455,l(2)24CDb,E,,flybase
110,7227,FBgn0015456,l(2)37CDa,E,,flybase
110,7227,FBgn0015457,l(2)37CDb,E,,flybase
110,7227,FBgn0015458,l(2)37CDc,E,,flybase
110,7227,FBgn0015459,l(2)37CDd,E,,flybase
110,7227,FBgn0015460,l(2)37CDe,E,,flybase
110,7227,FBgn0015461,l(2)37CDf,E,,flybase
110,7227,FBgn0015462,l(2)37Cn,E,,flybase
110,7227,FBgn0015463,l(2)37Dk,E,,flybase
110,7227,FBgn0015464,l(2)37Dl,E,,flybase
110,7227,FBgn0015465,l(2)37Dm,E,,flybase
110,7227,FBgn0015466,l(2)44Fa,E,,flybase
110,7227,FBgn0015467,l(2)44Fb,E,,flybase
110,7227,FBgn0015468,l(2)44Fc,E,,flybase
110,7227,FBgn0015470,l(2)44Fe,E,,flybase
110,7227,FBgn0015471,l(2)45ABa,E,,flybase
110,7227,FBgn0015472,l(2)45ABb,E,,flybase
110,7227,FBgn0015473,l(2)45Aa,E,,flybase
110,7227,FBgn0015474,l(2)45Ab,E,,flybase
110,7227,FBgn0015475,l(2)45Ac,E,,flybase
110,7227,FBgn0015477,Rme-8,C,,flybase
110,7227,FBgn0015478,l(2)45Bb,E,,flybase
110,7227,FBgn0015481,l(2)45Cb,E,,flybase
110,7227,FBgn0015485,l(2)46Ci,E,,flybase
110,7227,FBgn0015486,l(2)46Cj,E,,flybase
110,7227,FBgn0015488,l(2)46Cl,E,,flybase
110,7227,FBgn0015489,l(2)46Cm,E,,flybase
110,7227,FBgn0015490,l(2)46Cn,E,,flybase
110,7227,FBgn0015491,l(3)65ACa,E,,flybase
110,7227,FBgn0015492,l(3)65ACb,E,,flybase
110,7227,FBgn0015493,l(3)65ACc,E,,flybase
110,7227,FBgn0015494,l(3)65ACd,E,,flybase
110,7227,FBgn0015495,l(3)65ACe,E,,flybase
110,7227,FBgn0015496,l(3)65ACf,E,,flybase
110,7227,FBgn0015498,l(3)65CEb,E,,flybase
110,7227,FBgn0015499,l(3)65CEc,E,,flybase
110,7227,FBgn0015502,l(3)65CEf,E,,flybase
110,7227,FBgn0015504,l(3)95Aa,E,,flybase
110,7227,FBgn0015506,l(3)EGX4,E,,flybase
110,7227,FBgn0015509,Cul1,C,,flybase
110,7227,FBgn0015513,mbc,C,,flybase
110,7227,FBgn0015519,nAChRalpha3,NE,,flybase
110,7227,FBgn0015520,nonA-l,C,,flybase
110,7227,FBgn0015521,RpS21,E,,flybase
110,7227,FBgn0015522,olf186-M,NE,,flybase
110,7227,FBgn0015524,otp,C,,flybase
110,7227,FBgn0015533,rack,E,,flybase
110,7227,FBgn0015544,spag,C,,flybase
110,7227,FBgn0015546,spel1,NE,,flybase
110,7227,FBgn0015550,tap,C,,flybase
110,7227,FBgn0015553,tos,NE,,flybase
110,7227,FBgn0015558,tty,NE,,flybase
110,7227,FBgn0015559,unch,E,,flybase
110,7227,FBgn0015560,upo,E,,flybase
110,7227,FBgn0015561,unpg,C,,flybase
110,7227,FBgn0015568,alpha-Est1,NE,,flybase
110,7227,FBgn0015569,alpha-Est10,NE,,flybase
110,7227,FBgn0015570,alpha-Est2,NE,,flybase
110,7227,FBgn0015571,alpha-Est3,NE,,flybase
110,7227,FBgn0015572,alpha-Est4,NE,,flybase
110,7227,FBgn0015574,alpha-Est6,NE,,flybase
110,7227,FBgn0015575,alpha-Est7,NE,,flybase
110,7227,FBgn0015577,alpha-Est9,NE,,flybase
110,7227,FBgn0015582,dare,C,,flybase
110,7227,FBgn0015583,Acp29AB,NE,,flybase
110,7227,FBgn0015584,Acp53Ea,NE,,flybase
110,7227,FBgn0015585,Acp63F,NE,,flybase
110,7227,FBgn0015586,Acp76A,NE,,flybase
110,7227,FBgn0015589,Apc,C,,flybase
110,7227,FBgn0015591,AstA,NE,,flybase
110,7227,FBgn0015600,toc,C,,flybase
110,7227,FBgn0015602,BEAF-32,C,,flybase
110,7227,FBgn0015609,CadN,C,,flybase
110,7227,FBgn0015614,CanB2,C,,flybase
110,7227,FBgn0015615,SMC3,C,,flybase
110,7227,FBgn0015618,Cdk8,C,,flybase
110,7227,FBgn0015621,Clp,C,,flybase
110,7227,FBgn0015622,Cnx99A,C,,flybase
110,7227,FBgn0015623,Cpr,C,,flybase
110,7227,FBgn0015625,CycB3,C,,flybase
110,7227,FBgn0015663,Ugt36A1,NE,,flybase
110,7227,FBgn0015664,Dref,C,,flybase
110,7227,FBgn0015682,elav::Dvir\elav,E,,flybase
110,7227,FBgn0015694,E(Sxl),E,,flybase
110,7227,FBgn0015714,Cyp6a17,NE,,flybase
110,7227,FBgn0015721,ktub,NE,,flybase
110,7227,FBgn0015737,Hmu,NE,,flybase
110,7227,FBgn0015754,Lis-1,C,,flybase
110,7227,FBgn0015756,RpL9,E,,flybase
110,7227,FBgn0015765,p38a,C,,flybase
110,7227,FBgn0015766,Msr-110,C,,flybase
110,7227,FBgn0015770,MstProx,C,,flybase
110,7227,FBgn0015772,Nak,NE,,flybase
110,7227,FBgn0015773,NetA,NE,,flybase
110,7227,FBgn0015774,NetB,NE,,flybase
110,7227,FBgn0015776,nrv1,NE,,flybase
110,7227,FBgn0015777,nrv2,C,,flybase
110,7227,FBgn0015778,rin,C,,flybase
110,7227,FBgn0015781,P5cr,NE,,flybase
110,7227,FBgn0015785,Pla,E,,flybase
110,7227,FBgn0015789,Rab10,C,,flybase
110,7227,FBgn0015790,Rab11,C,,flybase
110,7227,FBgn0015791,Rab14,NE,,flybase
110,7227,FBgn0015793,Rab19,NE,,flybase
110,7227,FBgn0015794,Rab18,NE,,flybase
110,7227,FBgn0015795,Rab7,C,,flybase
110,7227,FBgn0015797,Rab6,C,,flybase
110,7227,FBgn0015799,Rbf,C,,flybase
110,7227,FBgn0015803,RtGEF,NE,,flybase
110,7227,FBgn0015805,HDAC1,C,,flybase
110,7227,FBgn0015808,ScpX,NE,,flybase
110,7227,FBgn0015818,Spx,C,,flybase
110,7227,FBgn0015828,TfIIEalpha,C,,flybase
110,7227,FBgn0015829,TfIIEbeta,C,,flybase
110,7227,FBgn0015831,Rtnl2,NE,,flybase
110,7227,FBgn0015834,eIF3i,C,,flybase
110,7227,FBgn0015838,Vang,C,,flybase
110,7227,FBgn0015872,Drip,C,,flybase
110,7227,FBgn0015903,apt,C,,flybase
110,7227,FBgn0015904,ara,C,,flybase
110,7227,FBgn0015905,ast,C,,flybase
110,7227,FBgn0015906,atx,E,,flybase
110,7227,FBgn0015918,cant,E,,flybase
110,7227,FBgn0015919,caup,C,,flybase
110,7227,FBgn0015921,cleo,NE,,flybase
110,7227,FBgn0015922,cln,NE,,flybase
110,7227,FBgn0015924,crq,C,,flybase
110,7227,FBgn0015925,csul,C,,flybase
110,7227,FBgn0015926,dah,C,,flybase
110,7227,FBgn0015928,dfc,E,,flybase
110,7227,FBgn0015929,dpa,C,,flybase
110,7227,FBgn0015939,fs(2)PC4-U,E,,flybase
110,7227,FBgn0015946,grim,E,,flybase
110,7227,FBgn0015949,hrg,C,,flybase
110,7227,FBgn0015950,hsk,C,,flybase
110,7227,FBgn0015955,l(1)5ABa,E,,flybase
110,7227,FBgn0015958,l(1)m-C,E,,flybase
110,7227,FBgn0015959,l(2)35Fg,E,,flybase
110,7227,FBgn0015960,l(2)40Aa,E,,flybase
110,7227,FBgn0015961,l(2)46Co,E,,flybase
110,7227,FBgn0015962,l(2)46Cp,E,,flybase
110,7227,FBgn0015963,l(2)46DEa,E,,flybase
110,7227,FBgn0015964,l(2)46DEb,E,,flybase
110,7227,FBgn0015965,l(2)46DEc,E,,flybase
110,7227,FBgn0015966,l(2)46DEd,E,,flybase
110,7227,FBgn0015968,l(2)55BCa,E,,flybase
110,7227,FBgn0015969,l(2)55Da,E,,flybase
110,7227,FBgn0015970,l(2)55Db,E,,flybase
110,7227,FBgn0015971,l(2)CA3,E,,flybase
110,7227,FBgn0015973,l(2)PC4-427,E,,flybase
110,7227,FBgn0015974,l(2)PC4-51,E,,flybase
110,7227,FBgn0015975,l(2)PC4-A,E,,flybase
110,7227,FBgn0015976,l(2)PC4-B,E,,flybase
110,7227,FBgn0015977,l(2)PC4-C,E,,flybase
110,7227,FBgn0015978,l(2)PC4-D,E,,flybase
110,7227,FBgn0015979,l(2)PC4-E,E,,flybase
110,7227,FBgn0015980,l(2)PC4-F,E,,flybase
110,7227,FBgn0015981,l(2)PC4-G,E,,flybase
110,7227,FBgn0015982,l(2)PC4-H,E,,flybase
110,7227,FBgn0015983,l(2)PC4-K,E,,flybase
110,7227,FBgn0015984,l(2)PC4-M,E,,flybase
110,7227,FBgn0015985,l(2)PC4-N,E,,flybase
110,7227,FBgn0015986,l(2)PC4-P,E,,flybase
110,7227,FBgn0015987,l(2)PC4-Q,E,,flybase
110,7227,FBgn0015988,l(2)PC4-R,E,,flybase
110,7227,FBgn0015989,l(2)PC4-S,E,,flybase
110,7227,FBgn0015992,l(2)k05422a,E,,flybase
110,7227,FBgn0015993,l(2)k06712,E,,flybase
110,7227,FBgn0015995,l(2)k08807,E,,flybase
110,7227,FBgn0015996,l(3)03884,E,,flybase
110,7227,FBgn0015997,l(3)100CDa,E,,flybase
110,7227,FBgn0015998,l(3)12E7,E,,flybase
110,7227,FBgn0015999,l(3)13m-320,E,,flybase
110,7227,FBgn0016003,l(3)61Da,E,,flybase
110,7227,FBgn0016004,l(3)63Ec,E,,flybase
110,7227,FBgn0016006,l(3)63Ee,E,,flybase
110,7227,FBgn0016007,l(3)63Fa,E,,flybase
110,7227,FBgn0016010,l(3)63Fd,E,,flybase
110,7227,FBgn0016013,Faa,C,,flybase
110,7227,FBgn0016014,l(3)64Am,E,,flybase
110,7227,FBgn0016018,l(3)73CFa,E,,flybase
110,7227,FBgn0016021,l(3)85Ak,E,,flybase
110,7227,FBgn0016023,l(3)87Em,E,,flybase
110,7227,FBgn0016024,l(3)89Bm,E,,flybase
110,7227,FBgn0016025,l(3)89Bn,E,,flybase
110,7227,FBgn0016026,l(3)89Ce,E,,flybase
110,7227,FBgn0016028,l(3)89Ek,E,,flybase
110,7227,FBgn0016029,l(3)89El,E,,flybase
110,7227,FBgn0016030,l(3)9D4,E,,flybase
110,7227,FBgn0016031,lama,NE,,flybase
110,7227,FBgn0016032,lbm,NE,,flybase
110,7227,FBgn0016034,mael,C,,flybase
110,7227,FBgn0016036,mei-P22,NE,,flybase
110,7227,FBgn0016038,Vsp37A,NE,,flybase
110,7227,FBgn0016041,Tom40,C,,flybase
110,7227,FBgn0016047,nompA,C,,flybase
110,7227,FBgn0016048,noose,E,,flybase
110,7227,FBgn0016050,obx,E,,flybase
110,7227,FBgn0016053,pgc,C,,flybase
110,7227,FBgn0016054,phr6-4,NE,,flybase
110,7227,FBgn0016055,pir,E,,flybase
110,7227,FBgn0016061,side,NE,,flybase
110,7227,FBgn0016070,smg,C,,flybase
110,7227,FBgn0016075,vkg,C,,flybase
110,7227,FBgn0016076,vri,C,,flybase
110,7227,FBgn0016078,wun,C,,flybase
110,7227,FBgn0016081,fry,C,,flybase
110,7227,FBgn0016092,Hsap\HOXD4,E,,flybase
110,7227,FBgn0016095,Hsap\CDKN1A,E,,flybase
110,7227,FBgn0016098,Mmus\Hoxb6,E,,flybase
110,7227,FBgn0016099,Mmus\Hoxb9,E,,flybase
110,7227,FBgn0016119,ATPsynCF6,C,,flybase
110,7227,FBgn0016120,ATPsynD,C,,flybase
110,7227,FBgn0016122,Acer,C,,flybase
110,7227,FBgn0016123,Alp4,C,,flybase
110,7227,FBgn0016126,CaMKI,NE,,flybase
110,7227,FBgn0016131,Cdk4,C,,flybase
110,7227,FBgn0016405,Dvir\Aw,E,,flybase
110,7227,FBgn0016407,Dvir\Ba,E,,flybase
110,7227,FBgn0016410,Dvir\Bh,E,,flybase
110,7227,FBgn0016411,Dvir\Bl,E,,flybase
110,7227,FBgn0016412,Dvir\Br,E,,flybase
110,7227,FBgn0016416,Dvir\Dl,E,,flybase
110,7227,FBgn0016417,Dvir\Ds,E,,flybase
110,7227,FBgn0016421,Dvir\Gp,E,,flybase
110,7227,FBgn0016425,Dvir\Lb,E,,flybase
110,7227,FBgn0016432,Dvir\M-2d,E,,flybase
110,7227,FBgn0016433,Dvir\M-2e,E,,flybase
110,7227,FBgn0016434,Dvir\M-2f,E,,flybase
110,7227,FBgn0016435,Dvir\M-3a,E,,flybase
110,7227,FBgn0016436,Dvir\M-3b,E,,flybase
110,7227,FBgn0016437,Dvir\M-3c,E,,flybase
110,7227,FBgn0016444,Dvir\M-4g,E,,flybase
110,7227,FBgn0016445,Dvir\M-4h,E,,flybase
110,7227,FBgn0016446,Dvir\M-4i,E,,flybase
110,7227,FBgn0016447,Dvir\M-4j,E,,flybase
110,7227,FBgn0016448,Dvir\M-4k,E,,flybase
110,7227,FBgn0016453,Dvir\N,E,,flybase
110,7227,FBgn0016454,Dvir\N-3a,E,,flybase
110,7227,FBgn0016465,Dvir\Sb,E,,flybase
110,7227,FBgn0016468,Dvir\St,E,,flybase
110,7227,FBgn0016470,Dvir\Sxl,C,,flybase
110,7227,FBgn0016471,Dvir\T,E,,flybase
110,7227,FBgn0016473,Dvir\Yh,E,,flybase
110,7227,FBgn0016539,Dvir\l(6)a,E,,flybase
110,7227,FBgn0016589,Dvir\se,E,,flybase
110,7227,FBgn0016625,E(gl)2A,E,,flybase
110,7227,FBgn0016626,E(gl)2B,E,,flybase
110,7227,FBgn0016627,E(gl)2C,E,,flybase
110,7227,FBgn0016628,E(gl)2D,E,,flybase
110,7227,FBgn0016629,E(gl)2E,E,,flybase
110,7227,FBgn0016630,E(gl)2F,E,,flybase
110,7227,FBgn0016631,E(gl)2G,E,,flybase
110,7227,FBgn0016634,E(gl)3B,E,,flybase
110,7227,FBgn0016636,E(gl)3D,E,,flybase
110,7227,FBgn0016638,ER2-1,E,,flybase
110,7227,FBgn0016639,ER2-3,E,,flybase
110,7227,FBgn0016640,ER2-4,E,,flybase
110,7227,FBgn0016641,PTP-ER,C,,flybase
110,7227,FBgn0016642,ER2-7A,E,,flybase
110,7227,FBgn0016643,ER2-7B,E,,flybase
110,7227,FBgn0016644,ER3-2,E,,flybase
110,7227,FBgn0016645,ER3-3,E,,flybase
110,7227,FBgn0016646,ER3-4,E,,flybase
110,7227,FBgn0016647,ER3-5,E,,flybase
110,7227,FBgn0016650,Lgr1,C,,flybase
110,7227,FBgn0016657,Ggal\MLCK,E,,flybase
110,7227,FBgn0016660,H15,C,,flybase
110,7227,FBgn0016670,Hsap\RUNX1,NE,,flybase
110,7227,FBgn0016671,Hsap\RAF1,E,,flybase
110,7227,FBgn0016672,Ipp,NE,,flybase
110,7227,FBgn0016673,Khc::Ggal\Cam,NE,,flybase
110,7227,FBgn0016674,Khc::Ggal\MLCK,NE,,flybase
110,7227,FBgn0016675,Lectin-galC1,NE,,flybase
110,7227,FBgn0016684,NaPi-T,NE,,flybase
110,7227,FBgn0016685,Nlp,NE,,flybase
110,7227,FBgn0016687,Nurf-38,E,,flybase
110,7227,FBgn0016689,Oab,E,,flybase
110,7227,FBgn0016690,Opl,E,,flybase
110,7227,FBgn0016691,ATPsynO,C,,flybase
110,7227,FBgn0016692,Pas,E,,flybase
110,7227,FBgn0016693,Past1,NE,,flybase
110,7227,FBgn0016694,Pdp1,C,,flybase
110,7227,FBgn0016696,Pitslre,C,,flybase
110,7227,FBgn0016697,Prosalpha5,E,,flybase
110,7227,FBgn0016698,Ptpa,C,,flybase
110,7227,FBgn0016701,Rab4,NE,,flybase
110,7227,FBgn0016715,Reg-2,C,,flybase
110,7227,FBgn0016725,Roa,E,,flybase
110,7227,FBgn0016731,SR3-10,E,,flybase
110,7227,FBgn0016732,SR3-2,E,,flybase
110,7227,FBgn0016736,SR3-6,E,,flybase
110,7227,FBgn0016737,SR3-7,E,,flybase
110,7227,FBgn0016738,SR3-8,E,,flybase
110,7227,FBgn0016753,Ctet\TeTxLC,C,,flybase
110,7227,FBgn0016754,sba,NE,,flybase
110,7227,FBgn0016756,Usp47,C,,flybase
110,7227,FBgn0016762,angel,NE,,flybase
110,7227,FBgn0016768,l(1)1Bl,E,,flybase
110,7227,FBgn0016794,dos,C,,flybase
110,7227,FBgn0016797,fz2,C,,flybase
110,7227,FBgn0016798,l(1)18,E,,flybase
110,7227,FBgn0016799,l(1)44,E,,flybase
110,7227,FBgn0016800,l(1)K1,E,,flybase
110,7227,FBgn0016801,l(1)K3,E,,flybase
110,7227,FBgn0016802,l(1)K4,E,,flybase
110,7227,FBgn0016803,l(1)K5,E,,flybase
110,7227,FBgn0016804,l(1)K6,E,,flybase
110,7227,FBgn0016805,l(1)K7,E,,flybase
110,7227,FBgn0016806,l(1)K8,E,,flybase
110,7227,FBgn0016807,l(1)K9,E,,flybase
110,7227,FBgn0016808,l(1)L1,E,,flybase
110,7227,FBgn0016809,l(1)L10,E,,flybase
110,7227,FBgn0016810,l(1)L11,E,,flybase
110,7227,FBgn0016811,l(1)L12,E,,flybase
110,7227,FBgn0016812,l(1)L13,E,,flybase
110,7227,FBgn0016813,l(1)L15,E,,flybase
110,7227,FBgn0016814,l(1)L17,E,,flybase
110,7227,FBgn0016815,l(1)L18,E,,flybase
110,7227,FBgn0016816,l(1)L19,E,,flybase
110,7227,FBgn0016817,l(1)L2,E,,flybase
110,7227,FBgn0016818,l(1)L4,E,,flybase
110,7227,FBgn0016819,l(1)L6,E,,flybase
110,7227,FBgn0016820,l(1)L7,E,,flybase
110,7227,FBgn0016821,l(1)L8,E,,flybase
110,7227,FBgn0016822,l(1)MZ1,E,,flybase
110,7227,FBgn0016823,l(1)MZ10,E,,flybase
110,7227,FBgn0016824,l(1)MZ11,E,,flybase
110,7227,FBgn0016825,l(1)MZ12,E,,flybase
110,7227,FBgn0016826,l(1)MZ13,E,,flybase
110,7227,FBgn0016827,l(1)MZ14,E,,flybase
110,7227,FBgn0016828,l(1)MZ15,E,,flybase
110,7227,FBgn0016829,l(1)MZ16,E,,flybase
110,7227,FBgn0016830,l(1)MZ17,E,,flybase
110,7227,FBgn0016831,l(1)MZ18,E,,flybase
110,7227,FBgn0016832,l(1)MZ19,E,,flybase
110,7227,FBgn0016833,l(1)MZ20,E,,flybase
110,7227,FBgn0016834,l(1)MZ21,E,,flybase
110,7227,FBgn0016835,l(1)MZ3,E,,flybase
110,7227,FBgn0016836,l(1)MZ4,E,,flybase
110,7227,FBgn0016837,l(1)MZ5,E,,flybase
110,7227,FBgn0016838,l(1)MZ6,E,,flybase
110,7227,FBgn0016839,l(1)MZ8,E,,flybase
110,7227,FBgn0016840,l(1)MZ9,E,,flybase
110,7227,FBgn0016841,l(1)N1,E,,flybase
110,7227,FBgn0016842,l(1)N15,E,,flybase
110,7227,FBgn0016843,l(1)N17,E,,flybase
110,7227,FBgn0016844,l(1)N19,E,,flybase
110,7227,FBgn0016845,l(1)N23,E,,flybase
110,7227,FBgn0016846,l(1)N26,E,,flybase
110,7227,FBgn0016847,l(1)N27,E,,flybase
110,7227,FBgn0016848,l(1)N29,E,,flybase
110,7227,FBgn0016849,l(1)N30,E,,flybase
110,7227,FBgn0016850,l(1)N31,E,,flybase
110,7227,FBgn0016851,l(1)N32,E,,flybase
110,7227,FBgn0016852,l(1)N33,E,,flybase
110,7227,FBgn0016853,l(1)N34,E,,flybase
110,7227,FBgn0016854,l(1)N35,E,,flybase
110,7227,FBgn0016855,l(1)N36,E,,flybase
110,7227,FBgn0016856,l(1)N37,E,,flybase
110,7227,FBgn0016857,l(1)N4,E,,flybase
110,7227,FBgn0016858,l(1)N5,E,,flybase
110,7227,FBgn0016859,l(1)N6,E,,flybase
110,7227,FBgn0016860,l(1)N8,E,,flybase
110,7227,FBgn0016861,l(1)N9,E,,flybase
110,7227,FBgn0016863,l(2)39ADa,E,,flybase
110,7227,FBgn0016864,l(2)39ADb,E,,flybase
110,7227,FBgn0016865,l(2)39ADc,E,,flybase
110,7227,FBgn0016866,l(2)39ADd,E,,flybase
110,7227,FBgn0016867,l(2)39ADe,E,,flybase
110,7227,FBgn0016868,l(2)39Aa,E,,flybase
110,7227,FBgn0016871,l(2)39Ad,E,,flybase
110,7227,FBgn0016875,l(2)39Ah,E,,flybase
110,7227,FBgn0016876,l(2)39DEa,E,,flybase
110,7227,FBgn0016877,l(2)39DEb,E,,flybase
110,7227,FBgn0016878,l(2)39DEc,E,,flybase
110,7227,FBgn0016879,l(2)39DEd,E,,flybase
110,7227,FBgn0016880,l(2)39DEe,E,,flybase
110,7227,FBgn0016881,l(2)39DEf,E,,flybase
110,7227,FBgn0016882,l(2)39DEg,E,,flybase
110,7227,FBgn0016883,l(2)39DEh,E,,flybase
110,7227,FBgn0016884,l(2)39DEi,E,,flybase
110,7227,FBgn0016885,l(2)39DEj,E,,flybase
